Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T01:04:13.773Z,1628643853.773,-0.106060 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.730336 arcdeg,4.224625 arcdeg,-6.775816 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:14.174Z,1628643854.174,-0.111902 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.730336 arcdeg,4.224625 arcdeg,-7.212086 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:14.575Z,1628643854.575,-0.117161 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.730336 arcdeg,4.224625 arcdeg,-7.642399 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:14.976Z,1628643854.976,-0.121571 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.240172 arcdeg,6.376717 arcdeg,-1.854476 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:15.377Z,1628643855.377,-0.125629 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.288250 arcdeg,5.690442 arcdeg,-1.912839 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:15.778Z,1628643855.778,-0.131153 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.662829 arcdeg,5.690442 arcdeg,-2.045595 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:16.179Z,1628643856.179,-0.138458 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.526510 arcdeg,5.690442 arcdeg,-2.248140 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:16.580Z,1628643856.580,-0.144897 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-2.427615 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:16.981Z,1628643856.981,-0.150665 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-2.601461 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:17.382Z,1628643857.382,-0.155697 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-2.770503 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:17.783Z,1628643857.783,-0.159874 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-2.932597 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:18.184Z,1628643858.184,-0.163353 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.095023 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:18.585Z,1628643858.585,-0.165997 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.253022 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:18.986Z,1628643858.986,-0.167870 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.410323 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:19.387Z,1628643859.387,-0.168957 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.566283 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:19.788Z,1628643859.788,-0.169254 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.721876 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:20.189Z,1628643860.189,-0.168747 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-3.874089 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:20.590Z,1628643860.590,-0.167427 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.024620 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:20.991Z,1628643860.991,-0.165272 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.173144 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:21.392Z,1628643861.392,-0.162285 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.319264 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:21.793Z,1628643861.793,-0.158401 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.465605 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:22.194Z,1628643862.194,-0.153664 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.610631 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:22.595Z,1628643862.595,-0.148125 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.753260 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:22.996Z,1628643862.996,-0.141708 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-4.895331 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:23.397Z,1628643863.397,-0.134361 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.037095 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:23.798Z,1628643863.798,-0.126198 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.175798 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:24.199Z,1628643864.199,-0.117203 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.311852 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:24.600Z,1628643864.600,-0.107269 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.446935 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:25.001Z,1628643865.001,-0.096445 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.580776 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:25.402Z,1628643865.402,-0.084703 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.713962 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:25.803Z,1628643865.803,-0.072115 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.845763 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:26.204Z,1628643866.204,-0.058520 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-5.977439 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:26.605Z,1628643866.605,-0.044411 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.104023 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:27.006Z,1628643867.006,-0.029223 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.230380 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:27.407Z,1628643867.407,-0.013117 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.354920 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:27.808Z,1628643867.808,0.003786 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.477057 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:28.209Z,1628643868.209,0.021650 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.598442 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:28.610Z,1628643868.610,0.040333 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.718420 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:29.011Z,1628643869.011,0.059813 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.836924 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:29.412Z,1628643869.412,0.080278 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-6.954750 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:29.813Z,1628643869.813,0.101471 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-7.069969 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:30.214Z,1628643870.214,0.123547 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-7.183168 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:30.615Z,1628643870.615,0.146397 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,5.690442 arcdeg,-7.293846 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:31.016Z,1628643871.016,0.169891 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,6.196667 arcdeg,-7.401843 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:31.417Z,1628643871.417,0.194321 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,6.196667 arcdeg,-7.508965 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:31.818Z,1628643871.818,0.218838 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.707963 arcdeg,6.196667 arcdeg,-7.647700 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:32.219Z,1628643872.219,0.243366 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-7.815588 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:32.620Z,1628643872.620,0.268990 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-7.976826 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:33.021Z,1628643873.021,0.295799 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.133459 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:33.422Z,1628643873.422,0.323746 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.284883 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:33.823Z,1628643873.823,0.352661 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.430971 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:34.224Z,1628643874.224,0.382805 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.573728 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:34.625Z,1628643874.625,0.414169 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.713646 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:35.026Z,1628643875.026,0.446091 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.848332 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:35.427Z,1628643875.427,0.479156 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-8.980533 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:35.828Z,1628643875.828,0.513443 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.110241 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:36.229Z,1628643876.229,0.548416 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.235198 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:36.630Z,1628643876.630,0.584503 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.356854 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:37.031Z,1628643877.031,0.621216 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.473914 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:37.432Z,1628643877.432,0.659210 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.588896 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:37.833Z,1628643877.833,0.697998 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.700858 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:38.234Z,1628643878.234,0.737244 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.809326 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:38.635Z,1628643878.635,0.777588 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-9.916184 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:39.036Z,1628643879.036,0.818939 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.020808 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:39.437Z,1628643879.437,0.860748 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.121547 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:39.838Z,1628643879.838,0.903320 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.219031 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:40.239Z,1628643880.239,0.946976 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.314132 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:40.640Z,1628643880.640,0.991257 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.406342 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:41.041Z,1628643881.041,1.035919 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.495748 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:41.442Z,1628643881.442,1.081848 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.584433 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:41.843Z,1628643881.843,1.127777 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.669944 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:42.244Z,1628643882.244,1.175018 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.754527 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:42.645Z,1628643882.645,1.222443 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.835683 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:43.046Z,1628643883.046,1.270233 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.913684 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:43.447Z,1628643883.447,1.319244 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-10.990026 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:43.848Z,1628643883.848,1.368469 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-11.063616 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:44.249Z,1628643884.249,1.418304 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-11.135533 arcdeg,9.000007 arcdeg,9.000000 arcdeg
2021-08-11T01:04:44.650Z,1628643884.650,1.469086 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.179185 arcdeg,6.196667 arcdeg,-11.206607 arcdeg,9.000007 arcdeg,9.000000 arcdeg
