Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T02:12:56.863Z,1628647976.863,0.065605 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.698792 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.057545 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:57.265Z,1628647977.265,0.067860 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.639191 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.056738 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:57.666Z,1628647977.666,0.070116 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.594482 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.055576 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:58.066Z,1628647978.066,0.072393 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.534882 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.054171 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:58.467Z,1628647978.467,0.074713 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.490173 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.052644 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:58.868Z,1628647978.868,0.077047 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.430573 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.051158 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:59.269Z,1628647979.269,0.079424 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.370972 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.049842 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:12:59.671Z,1628647979.671,0.081823 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.311340 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.048847 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:00.072Z,1628647980.072,0.084238 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.251740 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.048294 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:00.472Z,1628647980.472,0.086687 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.177246 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.048275 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:00.873Z,1628647980.873,0.089170 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.117645 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.048869 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:01.274Z,1628647981.274,0.091656 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.043121 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.050105 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:01.675Z,1628647981.675,0.094185 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.983521 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.052004 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:02.077Z,1628647982.077,0.096777 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.923920 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.054575 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:02.477Z,1628647982.477,0.099373 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.849426 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.057705 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:02.878Z,1628647982.878,0.101995 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.774902 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.061316 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:03.279Z,1628647983.279,0.104641 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.700409 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.065293 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:03.680Z,1628647983.680,0.107361 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.625916 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.069581 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:04.081Z,1628647984.081,0.110071 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.551392 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.073913 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:04.482Z,1628647984.482,0.112823 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.476898 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.078213 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:04.883Z,1628647984.883,0.115622 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.402374 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.082348 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:05.285Z,1628647985.285,0.118439 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.327881 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.086146 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:05.685Z,1628647985.685,0.121300 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.238464 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.089521 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:06.087Z,1628647986.087,0.124201 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.163971 cc,0.000000 m,0.000000 m,0.000054 arcdeg,0.000000 arcdeg,0.092380 arcdeg,0.000000 arcdeg,0.000000 arcdeg
