Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T02:14:40.434Z,1628648080.434,0.057305 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.892487 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.056123 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:40.844Z,1628648080.844,0.059487 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.847809 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.057216 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:41.254Z,1628648081.254,0.061803 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.803101 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.057671 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:41.664Z,1628648081.664,0.063982 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.758392 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.057484 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:42.074Z,1628648082.074,0.066240 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.698792 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.056743 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:42.484Z,1628648082.484,0.068523 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.654083 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.055543 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:42.894Z,1628648082.894,0.070776 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.594482 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.054054 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:43.304Z,1628648083.304,0.073168 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.549774 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.052306 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:43.714Z,1628648083.714,0.075645 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.505066 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.050505 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:44.124Z,1628648084.124,0.078037 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.445465 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.048945 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:44.534Z,1628648084.534,0.080338 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.370972 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.047740 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:44.944Z,1628648084.944,0.082781 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.296448 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.046901 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:45.354Z,1628648085.354,0.085194 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.221954 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.046631 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:45.764Z,1628648085.764,0.087574 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.147430 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.046980 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:46.174Z,1628648086.174,0.090355 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.102722 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.048204 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:46.584Z,1628648086.584,0.092922 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.043121 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.050113 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:46.994Z,1628648086.994,0.095522 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.968628 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.052745 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:47.404Z,1628648087.404,0.098087 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.894135 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.055935 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:47.814Z,1628648087.814,0.100882 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.834503 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.059948 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:48.225Z,1628648088.225,0.103514 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.745117 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.064100 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:48.634Z,1628648088.634,0.106243 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.670593 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.068620 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:49.044Z,1628648089.044,0.108871 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.581207 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.073015 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:49.454Z,1628648089.454,0.111807 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.521606 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.077806 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:49.864Z,1628648089.864,0.114573 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.432190 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.082060 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:50.274Z,1628648090.274,0.117582 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.372589 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.086251 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:50.684Z,1628648090.684,0.120420 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.283173 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.089662 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:51.094Z,1628648091.094,0.123363 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.193756 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.092567 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:51.504Z,1628648091.504,0.126266 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.104370 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.094760 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:51.914Z,1628648091.914,0.129356 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.029846 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.096359 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:52.324Z,1628648092.324,0.132336 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.940460 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.097226 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:52.734Z,1628648092.734,0.135422 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.851044 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.097508 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:53.144Z,1628648093.144,0.138550 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.776520 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.097267 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:53.554Z,1628648093.554,0.141712 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.687134 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.096626 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:53.964Z,1628648093.964,0.144989 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.612610 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.095703 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:54.374Z,1628648094.374,0.148228 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.523224 cc,0.000000 m,0.000000 m,0.000059 arcdeg,0.000000 arcdeg,0.094701 arcdeg,0.000000 arcdeg,0.000000 arcdeg
