Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T02:13:41.875Z,1628648021.875,0.000029 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.784943 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,-4.387525 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:42.276Z,1628648022.276,0.000059 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.725342 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,-4.499052 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:42.677Z,1628648022.677,0.000102 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.680634 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,-4.585122 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:43.078Z,1628648023.078,0.000163 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.635925 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,-4.638968 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:43.479Z,1628648023.479,0.000244 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.576324 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.003405 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:43.880Z,1628648023.880,0.000349 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.516724 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.004525 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:44.281Z,1628648024.281,0.000482 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.472015 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.005823 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:44.682Z,1628648024.682,0.000644 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.412415 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.007291 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:45.083Z,1628648025.083,0.000841 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.352814 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.008908 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:45.484Z,1628648025.484,0.001076 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.293213 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.010660 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:45.885Z,1628648025.885,0.001354 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.233612 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.012529 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:46.286Z,1628648026.286,0.001676 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.174011 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.014462 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:46.687Z,1628648026.687,0.002052 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.114380 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.016452 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:47.088Z,1628648027.088,0.002474 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.054779 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.018409 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:47.489Z,1628648027.489,0.002957 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.995178 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.020347 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:47.890Z,1628648027.890,0.003496 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.950470 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.022195 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:48.291Z,1628648028.291,0.004099 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.890869 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.023934 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:48.691Z,1628648028.691,0.004754 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.846161 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.025501 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:49.093Z,1628648029.093,0.005480 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.801483 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.026916 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:49.494Z,1628648029.494,0.006270 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.756775 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.028137 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:49.895Z,1628648029.895,0.007128 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.712067 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.029161 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:50.296Z,1628648030.296,0.008046 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.682251 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.029976 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:50.696Z,1628648030.696,0.009027 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.652466 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.030594 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:51.098Z,1628648031.098,0.010082 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.622650 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031034 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:51.499Z,1628648031.499,0.011195 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.592865 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031308 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:51.900Z,1628648031.900,0.012376 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.563049 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031445 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:52.301Z,1628648032.301,0.013615 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.533264 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031474 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:52.702Z,1628648032.702,0.014895 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.518341 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031430 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:53.103Z,1628648033.103,0.016246 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.503448 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031345 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:53.504Z,1628648033.504,0.017644 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.473633 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031256 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:53.905Z,1628648033.905,0.019094 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.458740 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031196 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:54.306Z,1628648034.306,0.020594 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.443848 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031193 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:54.707Z,1628648034.707,0.022151 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.428955 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031273 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:55.108Z,1628648035.108,0.023741 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.414032 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031455 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:55.509Z,1628648035.509,0.025354 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.399139 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.031745 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:55.910Z,1628648035.910,0.027034 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.384247 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.032157 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:56.311Z,1628648036.311,0.028742 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.369324 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.032686 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:56.712Z,1628648036.712,0.030479 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.354431 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.033322 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:57.113Z,1628648037.113,0.032234 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.339539 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.034048 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:57.514Z,1628648037.514,0.034041 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.324646 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.034860 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:57.915Z,1628648037.915,0.035872 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.294830 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.035727 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:58.316Z,1628648038.316,0.037722 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.279938 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.036624 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:58.716Z,1628648038.716,0.039592 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.250122 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.037528 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:59.118Z,1628648039.118,0.041504 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.220337 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.038429 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:59.519Z,1628648039.519,0.043436 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.205414 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.039296 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:13:59.920Z,1628648039.920,0.045372 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.160706 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.040107 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:00.320Z,1628648040.320,0.047345 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.130920 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.040864 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:00.731Z,1628648040.731,0.049484 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.130920 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.041604 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:01.123Z,1628648041.123,0.051356 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.041504 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.042182 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:01.524Z,1628648041.524,0.053410 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.026611 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.042737 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:01.925Z,1628648041.925,0.055458 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.981903 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.043230 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:02.326Z,1628648042.326,0.057556 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.937195 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.043712 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:02.727Z,1628648042.727,0.059651 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.892487 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.044182 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:03.128Z,1628648043.128,0.061785 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.847809 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.044672 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:03.529Z,1628648043.529,0.063925 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.803101 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.045201 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:03.930Z,1628648043.930,0.066105 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.743500 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.045805 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:04.331Z,1628648044.331,0.068295 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.683868 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.046498 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:04.732Z,1628648044.732,0.070530 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.639191 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.047316 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:05.133Z,1628648045.133,0.072781 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.579590 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.048256 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:05.534Z,1628648045.534,0.075064 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.519958 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.049347 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:05.935Z,1628648045.935,0.077362 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.460358 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.050591 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:06.336Z,1628648046.336,0.079681 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.400757 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.051991 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:06.737Z,1628648046.737,0.082037 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.326263 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.053549 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:07.138Z,1628648047.138,0.084438 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.266663 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.055265 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:07.538Z,1628648047.538,0.086853 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.192139 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.057098 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:07.940Z,1628648047.940,0.089329 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.132538 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.059059 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:08.341Z,1628648048.341,0.091799 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.058044 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.061069 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:08.742Z,1628648048.742,0.094307 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.998444 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.063133 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:09.143Z,1628648049.143,0.096861 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.923920 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.065226 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:09.544Z,1628648049.544,0.099434 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.849426 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.067298 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:09.944Z,1628648049.944,0.102041 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.774902 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.069333 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:10.345Z,1628648050.345,0.104687 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.700409 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.071312 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:10.746Z,1628648050.746,0.107374 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.625916 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.073216 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:11.147Z,1628648051.147,0.110077 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.551392 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.075013 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:11.549Z,1628648051.549,0.112833 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.476898 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.076720 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:11.950Z,1628648051.950,0.115623 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.402374 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.078322 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:12.351Z,1628648052.351,0.118437 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.312988 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.079817 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:12.752Z,1628648052.752,0.121298 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.238464 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.081230 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:13.153Z,1628648053.153,0.124189 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.163971 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.082569 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:13.554Z,1628648053.554,0.127129 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.074554 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.083866 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:13.955Z,1628648053.955,0.130081 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.000061 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.085129 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:14.356Z,1628648054.356,0.133053 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.910645 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.086389 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:14.757Z,1628648054.757,0.136108 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.836151 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.087700 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:15.157Z,1628648055.157,0.139175 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.746735 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.089062 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:15.559Z,1628648055.559,0.142269 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.657318 cc,0.000000 m,0.000000 m,0.000000 arcdeg,0.000000 arcdeg,0.090509 arcdeg,0.000000 arcdeg,0.000000 arcdeg
