Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T02:14:59.006Z,1628648099.006,0.002383 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.695526 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-3.791886 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:59.406Z,1628648099.406,0.002600 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.635925 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-3.995681 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:14:59.808Z,1628648099.808,0.002835 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.591217 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-4.175751 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:00.208Z,1628648100.208,0.003089 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.531616 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-4.328567 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:00.609Z,1628648100.609,0.003371 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.472015 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-4.453427 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:01.011Z,1628648101.011,0.003679 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.412415 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-4.551487 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:01.411Z,1628648101.411,0.004018 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.352814 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-0.002552 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:01.812Z,1628648101.812,0.004394 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.293213 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,-0.000614 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:02.213Z,1628648102.213,0.004809 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.218689 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.002036 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:02.614Z,1628648102.614,0.005266 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.159088 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.005326 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:03.015Z,1628648103.015,0.005771 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.099487 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.009162 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:03.417Z,1628648103.417,0.006326 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,499.039886 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.013408 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:03.817Z,1628648103.817,0.006929 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.980286 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.017863 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:04.218Z,1628648104.218,0.007586 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.920685 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.022375 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:04.620Z,1628648104.620,0.008304 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.861084 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.026816 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:05.020Z,1628648105.020,0.009079 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.816376 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.030959 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:05.422Z,1628648105.422,0.009918 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.756775 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.034688 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:05.823Z,1628648105.823,0.010812 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.712067 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.037823 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:06.223Z,1628648106.223,0.011774 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.667358 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.040297 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:06.625Z,1628648106.625,0.012805 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.622650 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.042027 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:07.025Z,1628648107.025,0.013891 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.577942 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.042959 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:07.427Z,1628648107.427,0.015048 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.548157 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.043111 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:07.828Z,1628648107.828,0.016261 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.503448 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.042520 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:08.229Z,1628648108.229,0.017535 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.473633 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.041271 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:08.630Z,1628648108.630,0.018867 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.443848 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.039476 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:09.030Z,1628648109.030,0.020250 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.414032 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.037289 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:09.431Z,1628648109.431,0.021691 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.384247 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.034853 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:09.833Z,1628648109.833,0.023192 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.354431 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.032330 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:10.233Z,1628648110.233,0.024745 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.339539 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.029907 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:10.634Z,1628648110.634,0.026338 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.309723 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.027761 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:11.036Z,1628648111.036,0.027992 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.294830 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.026012 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:11.437Z,1628648111.437,0.029679 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.265015 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.024819 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:11.838Z,1628648111.838,0.031389 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.235229 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.024262 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:12.239Z,1628648112.239,0.033159 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.220337 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.024393 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:12.640Z,1628648112.640,0.034972 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.190521 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.025249 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:13.040Z,1628648113.040,0.036798 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.175629 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.026793 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:13.441Z,1628648113.441,0.038670 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.145813 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.028996 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:13.842Z,1628648113.842,0.040587 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.130920 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.031783 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:14.243Z,1628648114.243,0.042513 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.101105 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.034979 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:14.645Z,1628648114.645,0.044492 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.071320 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.038519 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:15.045Z,1628648115.045,0.046474 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.041504 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.042158 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:15.447Z,1628648115.447,0.048502 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,498.011719 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.045814 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:15.847Z,1628648115.847,0.050537 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.967010 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.049255 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:16.249Z,1628648116.249,0.052613 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.937195 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.052393 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:16.650Z,1628648116.650,0.054720 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.907410 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.055076 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:17.050Z,1628648117.050,0.056826 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.862701 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.057171 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:17.452Z,1628648117.452,0.058976 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.817993 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.058651 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:17.852Z,1628648117.852,0.061135 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.773285 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.059458 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:18.253Z,1628648118.253,0.063330 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.728577 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.059609 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:18.655Z,1628648118.655,0.065548 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.683868 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.059141 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:19.055Z,1628648119.055,0.067802 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.639191 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.058127 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:19.457Z,1628648119.457,0.070066 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.594482 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.056691 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:19.857Z,1628648119.857,0.072353 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.534882 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.054959 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:20.258Z,1628648120.258,0.074673 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.475281 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.053078 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:20.659Z,1628648120.659,0.077023 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.430573 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.051209 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:21.060Z,1628648121.060,0.079393 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.370972 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.049529 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:21.462Z,1628648121.462,0.081791 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.311340 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.048187 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:21.863Z,1628648121.863,0.084209 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.236847 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.047325 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:22.264Z,1628648122.264,0.086668 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.177246 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.047054 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:22.664Z,1628648122.664,0.089142 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.117645 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.047463 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:23.065Z,1628648123.065,0.091663 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,497.043121 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.048613 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:23.467Z,1628648123.467,0.094200 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.983521 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.050507 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:23.868Z,1628648123.868,0.096783 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.909027 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.053139 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:24.268Z,1628648124.268,0.099356 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.834503 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.056383 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:24.669Z,1628648124.669,0.101992 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.774902 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.060228 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:25.071Z,1628648125.071,0.104660 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.700409 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.064513 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:25.472Z,1628648125.472,0.107359 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.625916 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.069094 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:25.873Z,1628648125.873,0.110065 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.551392 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.073761 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:26.273Z,1628648126.273,0.112844 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.476898 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.078461 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:26.675Z,1628648126.675,0.115639 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.402374 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.082927 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:27.076Z,1628648127.076,0.118458 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.312988 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.087035 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:27.476Z,1628648127.476,0.121311 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.238464 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.090663 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:27.877Z,1628648127.877,0.124212 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.163971 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.093723 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:28.278Z,1628648128.278,0.127125 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.074554 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.096109 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:28.679Z,1628648128.679,0.130104 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,496.000061 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.097825 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:29.081Z,1628648129.081,0.133110 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.925537 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.098845 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:29.482Z,1628648129.482,0.136135 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.836151 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.099217 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:29.883Z,1628648129.883,0.139206 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.761627 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.099019 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:30.283Z,1628648130.283,0.142300 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.672241 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.098362 arcdeg,0.000000 arcdeg,0.000000 arcdeg
2021-08-11T02:15:30.684Z,1628648130.684,0.145439 m,10.000000 m,0.000000 rad/s,0.000000 rad/s,499.993561 cc,495.582825 cc,0.000000 m,0.000000 m,0.000061 arcdeg,0.000000 arcdeg,0.097378 arcdeg,0.000000 arcdeg,0.000000 arcdeg
