Timestamp,EpochSeconds,depth,VerticalControl.depthCmd,platform_propeller_rotation_rate,SpeedControl.propOmegaAction,platform_buoyancy_position,VerticalControl.buoyancyAction,platform_mass_position,VerticalControl.massPositionAction,platform_elevator_angle,VerticalControl.elevatorAngleAction,platform_pitch_angle,platform_rudder_angle,HorizontalControl.rudderAngleAction
2021-08-11T00:22:28.325Z,1628641348.325,-0.002567 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.965928 arcdeg,-2.743816 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:28.726Z,1628641348.726,-0.004537 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.965928 arcdeg,-3.200598 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:29.127Z,1628641349.127,-0.007149 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.965928 arcdeg,-3.678264 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:29.528Z,1628641349.528,-0.010298 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.965928 arcdeg,-4.165750 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:29.929Z,1628641349.929,-0.014035 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.965928 arcdeg,-4.658808 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:30.330Z,1628641350.330,-0.018191 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.449670 arcdeg,-5.151725 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:30.731Z,1628641350.731,-0.022764 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.449670 arcdeg,-5.600694 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:31.132Z,1628641351.132,-0.027587 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.958588 arcdeg,4.449670 arcdeg,-6.043224 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:31.533Z,1628641351.533,-0.032463 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,4.449670 arcdeg,-6.486450 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:31.935Z,1628641351.935,-0.037456 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,4.449670 arcdeg,-6.933565 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:32.335Z,1628641352.335,-0.042569 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,4.449670 arcdeg,-7.382752 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:32.736Z,1628641352.736,-0.047756 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,6.721465 arcdeg,-0.741204 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:33.137Z,1628641353.137,-0.053106 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,5.936347 arcdeg,-0.788462 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:33.538Z,1628641353.538,-0.059394 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,4.464332 arcdeg,5.936347 arcdeg,-0.872757 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:33.939Z,1628641353.939,-0.066963 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.753247 arcdeg,5.936347 arcdeg,-1.002536 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:34.340Z,1628641354.340,-0.074852 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.134897 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:34.741Z,1628641354.741,-0.082756 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.267705 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:35.142Z,1628641355.142,-0.090618 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.399491 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:35.543Z,1628641355.543,-0.098291 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.529305 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:35.944Z,1628641355.944,-0.105755 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.658472 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:36.345Z,1628641356.345,-0.113018 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.788595 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:36.746Z,1628641356.746,-0.119915 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-1.917813 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:37.147Z,1628641357.147,-0.126606 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.049665 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:37.548Z,1628641357.548,-0.132904 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.180823 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:37.949Z,1628641357.949,-0.138889 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.313377 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:38.350Z,1628641358.350,-0.144478 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.446248 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:38.751Z,1628641358.751,-0.149662 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.580575 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:39.152Z,1628641359.152,-0.154388 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.716346 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:39.553Z,1628641359.553,-0.158581 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.852141 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:39.954Z,1628641359.954,-0.162292 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-2.990375 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:40.355Z,1628641360.355,-0.165455 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-3.129066 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:40.756Z,1628641360.756,-0.168068 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-3.268782 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:41.157Z,1628641361.157,-0.170094 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-3.408743 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:41.558Z,1628641361.558,-0.171494 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,5.936347 arcdeg,-3.549112 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:41.959Z,1628641361.959,-0.172230 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,6.451433 arcdeg,-3.689663 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:42.360Z,1628641362.360,-0.172276 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,6.451433 arcdeg,-3.829646 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:42.761Z,1628641362.761,-0.172119 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,5.955326 arcdeg,6.451433 arcdeg,-3.991672 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:43.162Z,1628641363.162,-0.171875 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-4.181867 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:43.563Z,1628641363.563,-0.170822 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-4.371778 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:43.964Z,1628641363.964,-0.168835 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-4.559007 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:44.365Z,1628641364.365,-0.165821 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-4.744617 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:44.766Z,1628641364.766,-0.161762 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-4.927324 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:45.167Z,1628641365.167,-0.156670 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.106654 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:45.568Z,1628641365.568,-0.150520 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.284033 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:45.969Z,1628641365.969,-0.143215 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.462008 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:46.370Z,1628641366.370,-0.134941 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.636229 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:46.771Z,1628641366.771,-0.125668 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.807775 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:47.172Z,1628641367.172,-0.115215 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-5.979230 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:47.573Z,1628641367.573,-0.103779 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.146881 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:47.974Z,1628641367.974,-0.091204 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.312837 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:48.375Z,1628641368.375,-0.077608 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.475755 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:48.776Z,1628641368.776,-0.062931 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.636894 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:49.177Z,1628641369.177,-0.046981 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.798536 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:49.578Z,1628641369.578,-0.030245 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-6.955884 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:49.979Z,1628641369.979,-0.012333 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.112582 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:50.380Z,1628641370.380,0.006631 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.266984 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:50.781Z,1628641370.781,0.026647 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.418772 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:51.182Z,1628641371.182,0.047506 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.566477 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:51.583Z,1628641371.583,0.069855 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.714844 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:51.984Z,1628641371.984,0.093218 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-7.860965 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:52.385Z,1628641372.385,0.117264 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.003377 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:52.786Z,1628641372.786,0.142570 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.145635 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:53.187Z,1628641373.187,0.168755 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.285259 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:53.588Z,1628641373.588,0.196064 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.423176 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:53.989Z,1628641373.989,0.224228 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.557704 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:54.390Z,1628641374.390,0.253227 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.688898 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:54.791Z,1628641374.791,0.283737 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.820022 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:55.192Z,1628641375.192,0.314690 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-8.947001 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:55.593Z,1628641375.593,0.346992 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.073994 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:55.994Z,1628641375.994,0.379990 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.198445 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:56.395Z,1628641376.395,0.413986 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.321262 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:56.796Z,1628641376.796,0.449059 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.442260 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:57.197Z,1628641377.197,0.484673 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.559346 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:57.598Z,1628641377.598,0.521454 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.674614 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:57.999Z,1628641377.999,0.558640 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.786145 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:58.400Z,1628641378.400,0.597473 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-9.898054 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:58.801Z,1628641378.801,0.636688 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.007066 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:59.202Z,1628641379.202,0.677017 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.115360 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:22:59.603Z,1628641379.603,0.717850 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.220986 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:00.004Z,1628641380.004,0.759384 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.324037 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:00.405Z,1628641380.405,0.801895 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.424965 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:00.806Z,1628641380.806,0.845200 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.523279 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:01.207Z,1628641381.207,0.889389 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.619589 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:01.608Z,1628641381.608,0.934219 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.713922 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:02.009Z,1628641382.009,0.980026 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.807337 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:02.410Z,1628641382.410,1.025970 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.898235 arcdeg,9.014502 arcdeg,9.000000 arcdeg
2021-08-11T00:23:02.811Z,1628641382.811,1.073181 m,nan,31.415527 rad/s,31.415527 rad/s,499.993561 cc,499.993561 cc,0.000000 m,0.000000 m,6.435371 arcdeg,6.451433 arcdeg,-10.988567 arcdeg,9.014502 arcdeg,9.000000 arcdeg
